370756,0.1416,0.0000,0.0000
467908,0.1417,0.0000,0.0000
592945,0.1416,0.0000,0.0000
776127,0.1417,0.0000,0.0000
259930,0.1414,0.0000,0.0000
15206,0.1417,0.0000,0.0000
133537,0.1418,0.0000,0.0000
14249,0.1416,0.0000,0.0000
227920,0.1414,0.0000,0.0000
161730,0.1418,0.0000,0.0000
604732,0.1414,0.2500,0.1111
901992,0.1416,0.0000,0.0000
481786,0.1417,0.0000,0.0000
582667,0.1414,0.5000,0.2222
811213,0.1414,0.0000,0.0000
723767,0.1414,0.0000,0.0000
10209,0.1414,0.0000,0.0000
580052,0.1417,0.0000,0.0000
87050,0.1415,0.0000,0.0000
319582,0.1415,0.0000,0.0000
953443,0.1417,0.2500,0.2222
536796,0.1414,0.5000,0.2222
190411,0.1416,0.0000,0.0000
57174,0.1417,0.0000,0.0000
459381,0.1417,0.0000,0.2222
119492,0.1414,0.0000,0.0000
446006,0.1416,0.0000,0.0000
167361,0.1417,0.0000,0.0000
25205,0.1414,0.0000,0.0000
90182,0.1418,0.0000,0.0000
976958,0.1416,0.0000,0.0000
920461,0.1414,0.2500,0.1111
799836,0.1417,0.0000,0.0000
386870,0.1414,0.0000,0.0000
313841,0.1417,0.0000,0.0000
909424,0.1414,0.0000,0.0000
94524,0.1416,0.0000,0.0000
969437,0.1417,0.0000,0.0000
43597,0.1415,0.0000,0.0000
438944,0.1416,0.0000,0.0000
551632,0.1415,0.0000,0.0000
521040,0.1414,0.5000,0.2222
832502,0.1416,0.0000,0.0000
854135,0.1415,0.0000,0.0000
932709,0.1414,0.0000,0.0000
253543,0.1414,0.0000,0.0000
155760,0.1414,0.0000,0.0000
739405,0.1415,0.0000,0.0000
330077,0.1415,0.0000,0.0000
344539,0.1416,0.0000,0.0000
456614,0.1415,0.0000,0.0000
871170,0.1415,0.0000,0.0000
858726,0.1415,0.0000,0.0000
224253,0.1417,0.0000,0.3333
484392,0.1416,0.0000,0.0000
780869,0.1415,0.0000,0.0000
436531,0.1414,0.5000,0.4444
129341,0.1417,0.0000,0.1111
235190,0.1416,0.0000,0.0000
739900,0.1417,0.0000,0.0000
344025,0.1416,0.0000,0.0000
580191,0.1415,0.0000,0.0000
802222,0.1417,0.0000,0.0000
582708,0.1415,0.2500,0.1111
535395,0.1415,0.0000,0.0000
583727,0.1414,0.0000,0.0000
786096,0.1417,0.0000,0.2222
774932,0.1417,0.0000,0.0000
846585,0.1416,0.0000,0.0000
647470,0.1417,0.0000,0.0000
541208,0.1414,0.2500,0.3333
872634,0.1414,0.0000,0.0000
547268,0.1417,0.0000,0.0000
655981,0.1414,0.0000,0.0000
1001330,0.1415,0.0000,0.0000
264547,0.1417,0.0000,0.0000
706405,0.1416,0.0000,0.0000
619578,0.1415,0.0000,0.0000
601201,0.1418,0.5000,0.4444
542791,0.1414,0.2500,0.1111
378693,0.1416,0.0000,0.0000
16999,0.1414,0.0000,0.0000
491730,0.1414,0.0000,0.0000
177980,0.1415,0.0000,0.0000
475750,0.1414,0.0000,0.0000
286693,0.1417,0.0000,0.0000
481492,0.1415,0.0000,0.1111
254474,0.1416,0.0000,0.0000
512053,0.1414,0.0000,0.0000
929811,0.1414,0.0000,0.0000
699134,0.1414,0.0000,0.0000
240864,0.1416,0.0000,0.0000
750817,0.1416,0.0000,0.0000
228370,0.1417,0.0000,0.0000
812805,0.1414,0.0000,0.0000
14300,0.1414,0.0000,0.0000
46691,0.1415,0.0000,0.0000
917869,0.1414,0.2500,0.1111
445001,0.1418,0.0000,0.0000
82666,0.1417,0.0000,0.0000
703783,0.1414,0.0000,0.0000
895051,0.1415,0.0000,0.0000
868002,0.1415,0.2500,0.3333
842729,0.1414,0.0000,0.0000
520252,0.1414,0.0000,0.0000
202507,0.1414,0.0000,0.0000
414216,0.1415,0.0000,0.0000
673060,0.1414,0.0000,0.0000
446020,0.1416,0.0000,0.0000
143888,0.1415,0.0000,0.0000
756400,0.1414,0.0000,0.0000
14113,0.1414,0.0000,0.0000
199650,0.1416,0.0000,0.0000
174079,0.1416,0.2500,0.1111
222721,0.1415,0.0000,0.0000
340692,0.1417,0.0000,0.0000
506821,0.1415,0.0000,0.0000
39817,0.1416,0.0000,0.0000
770796,0.1414,0.0000,0.0000
428123,0.1414,0.2500,0.4444
435835,0.1414,0.0000,0.0000
815958,0.1414,0.0000,0.0000
134673,0.1416,0.0000,0.0000
904214,0.1417,0.0000,0.0000
786261,0.1417,0.0000,0.2222
443377,0.1417,0.0000,0.0000
691431,0.1417,0.0000,0.0000
818560,0.1414,0.0000,0.0000
632085,0.1418,0.0000,0.0000
842923,0.1417,0.0000,0.2222
848602,0.1416,0.0000,0.0000
581677,0.1414,0.0000,0.0000
412430,0.1414,0.0000,0.0000
